"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.83034247305763e-29,0.652065202326457,0.233,0.159,1.18111534151205e-24,"5","POLR2B"
5.45727345700045e-29,0.646428213511776,0.243,0.168,1.33441250570575e-24,"5","ARL8B"
8.45363206476414e-29,0.711831570141675,0.206,0.136,2.06708211247613e-24,"5","PPIL4"
8.45591327696854e-29,0.604611904684846,0.285,0.206,2.06763991448435e-24,"5","WAC"
8.76429256713004e-29,0.429190925915943,0.519,0.44,2.14304481851464e-24,"5","ARHGAP9"
1.12471410196338e-28,0.685549246883312,0.256,0.179,2.75015092212085e-24,"5","PIK3IP1"
1.22895269820449e-28,0.457382119144426,0.54,0.461,3.00503513764963e-24,"5","ANKRD12"
1.31946231543824e-28,0.734223752264252,0.245,0.172,3.22634925370959e-24,"5","RB1CC1"
1.70371274973511e-28,0.481968726013988,0.434,0.348,4.16591841565229e-24,"5","RBM25"
2.5911259975335e-28,0.406381768528038,0.533,0.449,6.33582128916891e-24,"5","IDI1"
6.1024978224736e-28,0.699337049539039,0.219,0.148,1.49218276755125e-23,"5","CASP8"
1.68158756853334e-27,0.711296786999892,0.213,0.144,4.11181792257773e-23,"5","NEPRO"
2.27831931177314e-27,0.633432667399335,0.225,0.154,5.57094638114769e-23,"5","RB1"
2.46368514453488e-27,0.562470194792182,0.308,0.229,6.02420291541668e-23,"5","HNRNPH1"
3.45296794060826e-27,0.844810867218382,0.207,0.141,8.44319720837531e-23,"5","PRDM1"
3.69549934973943e-27,0.576799508403007,0.244,0.17,9.03623500998286e-23,"5","PER1"
4.17215365575093e-27,0.638915640376172,0.229,0.158,1.02017501190422e-22,"5","DDB1"
4.52194177793775e-27,0.745388289392834,0.271,0.199,1.10570520354134e-22,"5","BPTF"
4.93733156150812e-27,0.680781678546287,0.227,0.156,1.20727631341996e-22,"5","PIK3AP1"
