"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","CD8_State"
5.16593594947809e-58,0.844650061172561,0.26,0.148,9.77653378438728e-54,"6","TOR1AIP1","CD8_Memory_P2RY8"
6.99465371247106e-103,0.84441940132802,0.425,0.248,1.32373821508515e-98,"6","ATF7IP","CD8_Memory_P2RY8"
1.25787570338435e-50,0.844331814776717,0.256,0.154,2.38052976865489e-46,"6","TMEM87A","CD8_Memory_P2RY8"
2.97775758011019e-64,0.843786756847136,0.25,0.133,5.63540622035853e-60,"6","TLK1","CD8_Memory_P2RY8"
1.78597833936502e-81,0.843762061696844,0.334,0.186,3.3799640072483e-77,"6","TNKS2","CD8_Memory_P2RY8"
1.46244588707062e-63,0.833831435311745,0.273,0.152,2.76767884128115e-59,"6","TRAPPC10","CD8_Memory_P2RY8"
1.32112115509664e-124,0.832216154059843,0.505,0.301,2.50022178602039e-120,"6","ARAP2","CD8_Memory_P2RY8"
2.57391608876464e-149,0.829208817545213,0.583,0.354,4.87113619798708e-145,"6","SERINC1","CD8_Memory_P2RY8"
2.21324402963435e-64,0.829052931768474,0.294,0.17,4.188564326083e-60,"6","ZNF292","CD8_Memory_P2RY8"
2.40612036943711e-58,0.821088917574713,0.272,0.157,4.55358279915972e-54,"6","CAND1","CD8_Memory_P2RY8"
3.82345837019679e-78,0.820171187391436,0.371,0.224,7.23589496559743e-74,"6","CCNT1","CD8_Memory_P2RY8"
3.53408739974179e-58,0.82017057434459,0.278,0.162,6.68826040401134e-54,"6","NUP58","CD8_Memory_P2RY8"
8.68391998248134e-84,0.819930828047748,0.375,0.221,1.64343185668459e-79,"6","PCM1","CD8_Memory_P2RY8"
2.20849830120189e-73,0.819304698683288,0.336,0.196,4.17958303502457e-69,"6","STAG2","CD8_Memory_P2RY8"
2.57678237525812e-67,0.818779386039304,0.33,0.199,4.876560645176e-63,"6","ICOS","CD8_Memory_P2RY8"
1.23920923409962e-55,0.815411483254062,0.267,0.155,2.34520347553354e-51,"6","LRBA","CD8_Memory_P2RY8"
4.40175949461022e-168,0.813589818237476,0.64,0.405,8.33032984354985e-164,"6","ITGA4","CD8_Memory_P2RY8"
5.14349759294574e-111,0.80912381870235,0.461,0.269,9.7340691946498e-107,"6","TIPARP","CD8_Memory_P2RY8"
5.51884439811738e-84,0.808934335714231,0.371,0.217,1.04444130234371e-79,"6","PFKFB3","CD8_Memory_P2RY8"
8.39838984430486e-156,0.806526426909858,0.617,0.385,1.5893952780347e-151,"6","RNF149","CD8_Memory_P2RY8"
9.12188549864349e-86,0.806159365761358,0.399,0.239,1.72631683061828e-81,"6","CRYBG1","CD8_Memory_P2RY8"
7.61620009406431e-58,0.803474434542207,0.265,0.151,1.44136586780167e-53,"6","PAG1","CD8_Memory_P2RY8"
4.70975673573542e-46,0.799089211964069,0.251,0.152,8.91321462237928e-42,"6","CCPG1","CD8_Memory_P2RY8"
5.69395559392707e-152,0.798724941853892,0.62,0.4,1.0775810961507e-147,"6","CD96","CD8_Memory_P2RY8"
1.75560466062424e-144,0.79712401939117,0.583,0.358,3.32248182023137e-140,"6","AC016831.7","CD8_Memory_P2RY8"
3.66836825298403e-70,0.796306979659413,0.338,0.199,6.94238691877227e-66,"6","ABLIM1","CD8_Memory_P2RY8"
5.8902285035304e-119,0.795717356906032,0.521,0.317,1.11472574429313e-114,"6","SLC38A2","CD8_Memory_P2RY8"
6.92159114639782e-47,0.79184372792287,0.262,0.161,1.30991112445579e-42,"6","RC3H1","CD8_Memory_P2RY8"
1.88626194104989e-59,0.790252162429068,0.317,0.194,3.56975072343692e-55,"6","SPPL2A","CD8_Memory_P2RY8"
1.60532996339895e-78,0.783855848372325,0.401,0.246,3.03808695573252e-74,"6","CD55","CD8_Memory_P2RY8"
2.35010833850567e-116,0.783426345817705,0.533,0.337,4.44758003062198e-112,"6","CBLB","CD8_Memory_P2RY8"
2.93461980475357e-59,0.78300749317313,0.308,0.187,5.55376798049613e-55,"6","F2R","CD8_Memory_P2RY8"
3.48753851491246e-57,0.782173248657304,0.274,0.158,6.60016663947183e-53,"6","ANKHD1","CD8_Memory_P2RY8"
1.60211514446292e-55,0.781205899043416,0.275,0.16,3.03200291089608e-51,"6","POM121C","CD8_Memory_P2RY8"
1.80970230881989e-87,0.77991698199743,0.439,0.275,3.42486161944164e-83,"6","USP15","CD8_Memory_P2RY8"
6.24988155561788e-81,0.779219781062568,0.365,0.21,1.18279008440068e-76,"6","PTBP3","CD8_Memory_P2RY8"
1.72103226391252e-53,0.778080070235753,0.267,0.156,3.25705355945445e-49,"6","SENP6","CD8_Memory_P2RY8"
2.59602366485972e-59,0.776138862386877,0.288,0.168,4.91297478574701e-55,"6","NRDC","CD8_Memory_P2RY8"
3.51884594926866e-97,0.776041348752104,0.475,0.296,6.65941595899093e-93,"6","SLC7A5","CD8_Memory_P2RY8"
4.63076717751381e-55,0.775771060208005,0.29,0.174,8.76372688344488e-51,"6","FRYL","CD8_Memory_P2RY8"
4.82413415522968e-86,0.774041830110347,0.41,0.245,9.12967388877217e-82,"6","PAFAH1B1","CD8_Memory_P2RY8"
3.69235914065838e-124,0.774010900276656,0.54,0.326,6.98778967369598e-120,"6","KIAA1551","CD8_Memory_P2RY8"
2.42227665879059e-94,0.77367311394357,0.453,0.28,4.58415857676119e-90,"6","CYTH1","CD8_Memory_P2RY8"
9.01165324439743e-62,0.77295178519713,0.326,0.199,1.70545537650221e-57,"6","TM9SF2","CD8_Memory_P2RY8"
2.5522388989662e-61,0.772194851674708,0.312,0.186,4.83011211629353e-57,"6","PRKAR2A","CD8_Memory_P2RY8"
3.14847473379808e-63,0.771994224701867,0.299,0.172,5.95848843371286e-59,"6","PJA2","CD8_Memory_P2RY8"
3.95215751541727e-88,0.771072902205603,0.459,0.295,7.47945809792719e-84,"6","BIRC3","CD8_Memory_P2RY8"
7.48126860084573e-134,0.770596801490046,0.583,0.372,1.41583008271005e-129,"6","SMCHD1","CD8_Memory_P2RY8"
6.54474423802261e-89,0.76777834835257,0.427,0.257,1.23859284704578e-84,"6","SEMA4D","CD8_Memory_P2RY8"
0,0.767278489517463,0.896,0.614,0,"6","TNFAIP3","CD8_Memory_P2RY8"
5.37113054877789e-56,0.76440331968521,0.303,0.185,1.01648645635622e-51,"6","PDCD6IP","CD8_Memory_P2RY8"
4.90377707711498e-52,0.759669498300865,0.302,0.19,9.2803981184401e-48,"6","OS9","CD8_Memory_P2RY8"
3.40254065105969e-150,0.759566105088126,0.619,0.392,6.43930818213047e-146,"6","DDX6","CD8_Memory_P2RY8"
8.25844694829652e-51,0.755959789476283,0.316,0.203,1.56291108496512e-46,"6","SATB1","CD8_Memory_P2RY8"
6.71030618218023e-77,0.755785070922616,0.405,0.253,1.26992544497761e-72,"6","APOL6","CD8_Memory_P2RY8"
5.04910120270975e-73,0.753683663459432,0.365,0.219,9.55542402612819e-69,"6","HCG18","CD8_Memory_P2RY8"
2.88834299229001e-89,0.747807514422043,0.492,0.325,5.46618911290884e-85,"6","RORA","CD8_Memory_P2RY8"
6.7172717663618e-73,0.743649549051184,0.383,0.235,1.27124368178397e-68,"6","TMF1","CD8_Memory_P2RY8"
6.04526695267251e-198,0.743134512914566,0.757,0.494,1.14406677079327e-193,"6","TNFRSF1B","CD8_Memory_P2RY8"
2.34111044033322e-89,0.739646775777884,0.462,0.286,4.43055150833062e-85,"6","IL10RA","CD8_Memory_P2RY8"
1.04588955937832e-122,0.73911386334227,0.588,0.382,1.97934599112347e-118,"6","AHNAK","CD8_Memory_P2RY8"
1.00255953156202e-57,0.735010840888708,0.336,0.212,1.89734391348113e-53,"6","PNPLA8","CD8_Memory_P2RY8"
7.52035083270668e-53,0.731483344093168,0.306,0.19,1.42322639508974e-48,"6","FOXP1","CD8_Memory_P2RY8"
5.17173450847574e-126,0.729107506178279,0.589,0.378,9.78750755729034e-122,"6","CNOT6L","CD8_Memory_P2RY8"
1.24861448573863e-45,0.728151775295089,0.273,0.17,2.36300291426035e-41,"6","PRKX","CD8_Memory_P2RY8"
3.23290389555688e-45,0.727017364459703,0.281,0.178,6.11827062234139e-41,"6","B3GNT2","CD8_Memory_P2RY8"
8.19813927073299e-48,0.72009656352398,0.274,0.168,1.55149785698622e-43,"6","MAP4","CD8_Memory_P2RY8"
4.98186380960332e-45,0.719222055059869,0.262,0.16,9.42817725967428e-41,"6","INPP5D","CD8_Memory_P2RY8"
5.66570310888738e-47,0.717843792421883,0.305,0.199,1.07223431335694e-42,"6","ENC1","CD8_Memory_P2RY8"
6.21696134810953e-61,0.713218224820393,0.358,0.226,1.17655993512973e-56,"6","CTR9","CD8_Memory_P2RY8"
5.76169535666207e-53,0.709816780073191,0.316,0.197,1.0904008462483e-48,"6","TMEM165","CD8_Memory_P2RY8"
3.57874690684806e-66,0.70871610416201,0.396,0.252,6.77277852120995e-62,"6","PDE7A","CD8_Memory_P2RY8"
8.92997122197033e-49,0.704286092051848,0.285,0.175,1.68999705375788e-44,"6","BTN3A1","CD8_Memory_P2RY8"
1.16916793846406e-75,0.704089892474111,0.432,0.275,2.21265032354323e-71,"6","DYNC1H1","CD8_Memory_P2RY8"
5.19912955153237e-55,0.704031270631062,0.376,0.254,9.83935267627501e-51,"6","AKAP9","CD8_Memory_P2RY8"
1.67430198356554e-139,0.703348006999167,0.663,0.448,3.16861650389778e-135,"6","SPOCK2","CD8_Memory_P2RY8"
2.66386701961334e-97,0.701070942191902,0.493,0.302,5.04136833461825e-93,"6","SPTAN1","CD8_Memory_P2RY8"
9.33559182125768e-64,0.700596213183328,0.39,0.252,1.76676075217302e-59,"6","MYCBP2","CD8_Memory_P2RY8"
1.94189007836026e-37,0.699812135591373,0.274,0.181,3.6750269732968e-33,"6","NFKB2","CD8_Memory_P2RY8"
5.08756289236431e-73,0.698199624185443,0.427,0.276,9.62821277379946e-69,"6","ITK","CD8_Memory_P2RY8"
1.02988866359141e-52,0.69770191930912,0.326,0.205,1.94906429584675e-48,"6","KDM5A","CD8_Memory_P2RY8"
9.7589236593788e-46,0.697474433096835,0.286,0.178,1.84687630253744e-41,"6","STT3B","CD8_Memory_P2RY8"
1.0710880016722e-70,0.695730624505509,0.394,0.242,2.02703404316464e-66,"6","GLS","CD8_Memory_P2RY8"
4.48684766713477e-49,0.694837699663149,0.336,0.223,8.49135921005254e-45,"6","CTSS","CD8_Memory_P2RY8"
5.58890957949038e-49,0.694478860856899,0.287,0.175,1.05770113791855e-44,"6","SMU1","CD8_Memory_P2RY8"
2.31971549939721e-47,0.693884966804849,0.309,0.198,4.39006158260921e-43,"6","BDP1","CD8_Memory_P2RY8"
1.52152031217241e-62,0.692882504620501,0.322,0.189,2.87947719078628e-58,"6","HIST1H1E","CD8_Memory_P2RY8"
2.74747155258298e-97,0.690858376894204,0.516,0.33,5.19958991326329e-93,"6","CCND2","CD8_Memory_P2RY8"
8.56061117299271e-49,0.690662882699799,0.306,0.193,1.62009566448887e-44,"6","RBM5","CD8_Memory_P2RY8"
3.85307384686968e-48,0.689486627748013,0.312,0.198,7.29194225520087e-44,"6","NKTR","CD8_Memory_P2RY8"
1.30193610263197e-63,0.689391088335677,0.409,0.272,2.46391407423101e-59,"6","SERINC3","CD8_Memory_P2RY8"
5.21512525696407e-45,0.689360127774068,0.26,0.156,9.8696245488045e-41,"6","DOCK2","CD8_Memory_P2RY8"
4.75744495497795e-76,0.685472306500427,0.433,0.274,9.00346457729577e-72,"6","WNK1","CD8_Memory_P2RY8"
5.84492025933374e-67,0.684200612744717,0.368,0.225,1.10615115907891e-62,"6","JOSD1","CD8_Memory_P2RY8"
6.71807226316622e-120,0.682095314176468,0.601,0.393,1.27139517580421e-115,"6","NR4A3","CD8_Memory_P2RY8"
4.95463761974724e-39,0.681204346181452,0.271,0.175,9.37665169537165e-35,"6","YIPF5","CD8_Memory_P2RY8"
3.53995801695159e-88,0.679293705020251,0.521,0.348,6.69937054708088e-84,"6","TC2N","CD8_Memory_P2RY8"
9.25968734428922e-48,0.678470011818805,0.307,0.195,1.75239582990673e-43,"6","ACIN1","CD8_Memory_P2RY8"
7.28563040374622e-187,0.677943540935668,0.803,0.57,1.37880555390897e-182,"6","SLC2A3","CD8_Memory_P2RY8"
5.08040912659001e-50,0.677371317069489,0.314,0.198,9.61467427207158e-46,"6","SNRNP200","CD8_Memory_P2RY8"
2.01154936775173e-42,0.677001535222203,0.284,0.182,3.80685717847015e-38,"6","USP14","CD8_Memory_P2RY8"
2.02114461627555e-56,0.676103453555217,0.341,0.214,3.82501618630147e-52,"6","NIN","CD8_Memory_P2RY8"
2.42280818668825e-37,0.671290730033835,0.283,0.189,4.58516449330751e-33,"6","EVI2A","CD8_Memory_P2RY8"
1.51542263496284e-49,0.670310165987802,0.302,0.187,2.86793733666718e-45,"6","EPB41","CD8_Memory_P2RY8"
5.12152961638747e-92,0.670045772992391,0.524,0.346,9.69249479901328e-88,"6","RAB8B","CD8_Memory_P2RY8"
3.05367480313339e-82,0.668310808181458,0.505,0.338,5.77907956492995e-78,"6","GPBP1","CD8_Memory_P2RY8"
4.28977771341508e-48,0.665730318361754,0.329,0.214,8.11840432263804e-44,"6","OGA","CD8_Memory_P2RY8"
6.52630488088492e-50,0.664258321566936,0.337,0.219,1.23510319870747e-45,"6","PHF20L1","CD8_Memory_P2RY8"
5.06639870181536e-119,0.663022443742112,0.619,0.401,9.58815954318557e-115,"6","DDX17","CD8_Memory_P2RY8"
1.99848005431634e-43,0.662565678457426,0.279,0.174,3.78212350279367e-39,"6","PRRC2B","CD8_Memory_P2RY8"
3.80080059766348e-40,0.66178944218389,0.251,0.155,7.19301513107814e-36,"6","CUL3","CD8_Memory_P2RY8"
3.70009141217881e-47,0.660906679411142,0.31,0.196,7.00242299754839e-43,"6","SMG1","CD8_Memory_P2RY8"
9.75207421207968e-56,0.660272616950214,0.433,0.308,1.84558004463608e-51,"6","CXCR6","CD8_Memory_P2RY8"
1.09791368051209e-128,0.658977292721834,0.662,0.455,2.07780164036913e-124,"6","SAMSN1","CD8_Memory_P2RY8"
1.43289812648975e-84,0.657318228544813,0.531,0.372,2.71175970438186e-80,"6","ZEB2","CD8_Memory_P2RY8"
3.78577211398213e-47,0.657191394722139,0.276,0.166,7.16457372571119e-43,"6","NUFIP2","CD8_Memory_P2RY8"
1.95161547532414e-49,0.656793249469525,0.328,0.21,3.69343228705094e-45,"6","CENPC","CD8_Memory_P2RY8"
8.30729086258019e-150,0.656409649899812,0.718,0.495,1.5721547957433e-145,"6","AKAP13","CD8_Memory_P2RY8"
2.55049988683132e-41,0.656308704465263,0.258,0.159,4.82682103582827e-37,"6","PER1","CD8_Memory_P2RY8"
6.33897305654193e-74,0.655323427094667,0.484,0.329,1.19965065095056e-69,"6","AOAH","CD8_Memory_P2RY8"
2.10045193123354e-67,0.654684900238603,0.424,0.276,3.97510527985947e-63,"6","DIAPH1","CD8_Memory_P2RY8"
1.72876952289907e-46,0.653553635318381,0.305,0.192,3.27169632208649e-42,"6","OGT","CD8_Memory_P2RY8"
8.1556808631177e-64,0.653123835337211,0.432,0.289,1.54346260334503e-59,"6","CD5","CD8_Memory_P2RY8"
9.0842904112756e-70,0.653083411570228,0.432,0.276,1.71920196033391e-65,"6","ADAR","CD8_Memory_P2RY8"
3.74885634689341e-71,0.65294718249293,0.448,0.292,7.09471063649577e-67,"6","IVNS1ABP","CD8_Memory_P2RY8"
1.99792794790449e-46,0.652918470028946,0.323,0.21,3.78107864140925e-42,"6","RASA2","CD8_Memory_P2RY8"
8.65332032406077e-40,0.650769928393121,0.27,0.172,1.6376408713285e-35,"6","SLFN12L","CD8_Memory_P2RY8"
6.7131818204577e-45,0.650557303629773,0.3,0.19,1.27046965952162e-40,"6","LPCAT1","CD8_Memory_P2RY8"
2.61866430862474e-95,0.650293890105645,0.545,0.356,4.95582220407233e-91,"6","MATR3-1","CD8_Memory_P2RY8"
1.68726511626918e-67,0.649647834589631,0.443,0.292,3.19314923253943e-63,"6","DOCK8","CD8_Memory_P2RY8"
5.47633026963148e-53,0.647577831565042,0.358,0.232,1.03639550352776e-48,"6","TACC1","CD8_Memory_P2RY8"
3.13564278027786e-103,0.646916488532777,0.586,0.393,5.93420396167584e-99,"6","USP36","CD8_Memory_P2RY8"
3.67858616989654e-235,0.646185588182724,0.877,0.651,6.96172432652921e-231,"6","HSPA5","CD8_Memory_P2RY8"
3.20097031617863e-39,0.645385957960717,0.273,0.175,6.05783632336806e-35,"6","EIF4G1","CD8_Memory_P2RY8"
7.33517517940523e-63,0.644042697083521,0.44,0.303,1.38818190270244e-58,"6","ATRX","CD8_Memory_P2RY8"
7.51533744448176e-35,0.642692259729341,0.282,0.191,1.42227761136817e-30,"6","BPTF","CD8_Memory_P2RY8"
1.34139833983418e-97,0.640549625555557,0.578,0.387,2.53859635813618e-93,"6","SF3B1","CD8_Memory_P2RY8"
1.26659111241541e-44,0.63976889597823,0.318,0.208,2.39702368024616e-40,"6","SRP54","CD8_Memory_P2RY8"
2.37100047747731e-91,0.63841551246208,0.538,0.353,4.4871184036258e-87,"6","CDKN1B","CD8_Memory_P2RY8"
2.10214531041859e-64,0.637194904201668,0.445,0.296,3.97830999996718e-60,"6","ATP1A1","CD8_Memory_P2RY8"
1.08669025790044e-90,0.63619629226165,0.577,0.403,2.05656131307658e-86,"6","CLEC2D","CD8_Memory_P2RY8"
4.79031106075067e-158,0.635783766825778,0.77,0.544,9.06566368247065e-154,"6","RNF213","CD8_Memory_P2RY8"
5.27095103568268e-44,0.633851779753675,0.294,0.186,9.97527483502946e-40,"6","UHMK1","CD8_Memory_P2RY8"
2.47995713454562e-58,0.63294880207188,0.413,0.278,4.69331887712758e-54,"6","ROCK1","CD8_Memory_P2RY8"
3.1692127545448e-46,0.629147860696747,0.317,0.202,5.99773513797603e-42,"6","SYNE1","CD8_Memory_P2RY8"
1.52841659552379e-35,0.626843322509025,0.283,0.189,2.89252840702877e-31,"6","TNRC6B","CD8_Memory_P2RY8"
1.53574158131461e-38,0.623884055408607,0.271,0.173,2.9063909426379e-34,"6","WAPL","CD8_Memory_P2RY8"
1.28807696018873e-36,0.62326588320149,0.285,0.189,2.43768564715717e-32,"6","PTPRA","CD8_Memory_P2RY8"
5.53689140310054e-40,0.623056119494741,0.292,0.191,1.04785669803678e-35,"6","BCL11B","CD8_Memory_P2RY8"
5.36669046281338e-68,0.622833833943522,0.482,0.332,1.01564617008743e-63,"6","SCAF11","CD8_Memory_P2RY8"
3.46780856316551e-49,0.621433393070057,0.359,0.236,6.56282770579073e-45,"6","FNBP4","CD8_Memory_P2RY8"
8.75319567271692e-52,0.619245754038135,0.359,0.232,1.65654228106168e-47,"6","PPP4R3A","CD8_Memory_P2RY8"
3.50417899017643e-34,0.617621597718116,0.278,0.187,6.63165873890889e-30,"6","DNAJB14","CD8_Memory_P2RY8"
9.00311371782234e-72,0.617589912082658,0.498,0.338,1.70383927109788e-67,"6","PARP8","CD8_Memory_P2RY8"
2.69687248288032e-138,0.61660286107286,0.735,0.53,5.10383117385101e-134,"6","REL","CD8_Memory_P2RY8"
1.35140117876927e-50,0.616266950890975,0.404,0.28,2.55752673082084e-46,"6","COPB1","CD8_Memory_P2RY8"
1.98176177083923e-40,0.614713481496441,0.326,0.22,3.75048415131323e-36,"6","ARID5B","CD8_Memory_P2RY8"
2.71314438552677e-56,0.614448656524717,0.404,0.269,5.13462574960942e-52,"6","NAMPT","CD8_Memory_P2RY8"
3.70918422256635e-30,0.612421318109358,0.27,0.185,7.01963114120682e-26,"6","PRNP","CD8_Memory_P2RY8"
6.73334666230324e-101,0.612170380556684,0.61,0.419,1.27428585584089e-96,"6","IDS","CD8_Memory_P2RY8"
8.22709068560678e-62,0.608020332057009,0.421,0.276,1.55697691225108e-57,"6","PPP1R10","CD8_Memory_P2RY8"
2.75119004297219e-73,0.60667242124902,0.536,0.381,5.20662715632487e-69,"6","GPR65","CD8_Memory_P2RY8"
8.85456078834289e-117,0.60633216015187,0.685,0.482,1.67572562919389e-112,"6","NR3C1","CD8_Memory_P2RY8"
4.44282607708824e-115,0.605698192426296,0.705,0.513,8.40804835088949e-111,"6","HSP90B1","CD8_Memory_P2RY8"
1.28957426772986e-40,0.602561927191258,0.34,0.231,2.44051930167876e-36,"6","RNMT","CD8_Memory_P2RY8"
2.30943818881386e-42,0.60031322962159,0.405,0.293,4.37061177233023e-38,"6","IFNGR1","CD8_Memory_P2RY8"
2.26745375502988e-53,0.599986887086392,0.404,0.271,4.29115623139405e-49,"6","EIF3A","CD8_Memory_P2RY8"
5.36749560173899e-48,0.599713166531691,0.376,0.256,1.0157985426291e-43,"6","ITSN2","CD8_Memory_P2RY8"
4.90281393295451e-134,0.59795763410332,0.752,0.543,9.2785753681164e-130,"6","CD44","CD8_Memory_P2RY8"
6.6054341907532e-63,0.595737648051313,0.472,0.324,1.25007842060004e-58,"6","TRAM1","CD8_Memory_P2RY8"
9.02202639207569e-35,0.592329075774239,0.285,0.191,1.70741849470033e-30,"6","CASP3","CD8_Memory_P2RY8"
2.35252020859837e-60,0.591059548115117,0.445,0.301,4.45214449477242e-56,"6","G3BP1","CD8_Memory_P2RY8"
1.69147489553006e-30,0.590746337220858,0.259,0.173,3.20111623979063e-26,"6","PIK3IP1","CD8_Memory_P2RY8"
4.48972547024651e-51,0.586740159815859,0.425,0.296,8.49680545244152e-47,"6","GCC2","CD8_Memory_P2RY8"
1.87677751123486e-108,0.585974511109109,0.656,0.458,3.55180144001197e-104,"6","G3BP2","CD8_Memory_P2RY8"
6.61881515525403e-43,0.583808716560586,0.338,0.224,1.25261076813182e-38,"6","SMARCA2","CD8_Memory_P2RY8"
1.41330161899979e-29,0.581526395910288,0.258,0.175,2.67467331395711e-25,"6","SEC23B","CD8_Memory_P2RY8"
3.12689974019949e-54,0.580246501394577,0.441,0.305,5.91765775832754e-50,"6","CHD2","CD8_Memory_P2RY8"
9.4718087763512e-37,0.578309368440071,0.321,0.22,1.79253981092446e-32,"6","TGOLN2","CD8_Memory_P2RY8"
9.57539489971191e-33,0.577763379068403,0.266,0.175,1.81214348477048e-28,"6","TMOD3","CD8_Memory_P2RY8"
8.25663521372664e-44,0.577312481568521,0.346,0.23,1.56256821419777e-39,"6","CCSER2","CD8_Memory_P2RY8"
4.07862722993261e-36,0.576775323930284,0.313,0.214,7.71880203264747e-32,"6","TMED5","CD8_Memory_P2RY8"
2.36727616457005e-138,0.576105707607258,0.751,0.522,4.48007014144883e-134,"6","TENT5C","CD8_Memory_P2RY8"
1.67730900351329e-45,0.574346776497614,0.373,0.253,3.1743072891489e-41,"6","TAF15","CD8_Memory_P2RY8"
4.86229613891899e-85,0.57407243312883,0.588,0.41,9.20189544290419e-81,"6","FNBP1","CD8_Memory_P2RY8"
2.88875908390618e-29,0.572714193349965,0.256,0.172,5.46697656629244e-25,"6","CTNNB1","CD8_Memory_P2RY8"
3.49018473779534e-28,0.569851259741972,0.265,0.183,6.60517461627769e-24,"6","TTC14","CD8_Memory_P2RY8"
5.64935403519916e-55,0.569414332780338,0.462,0.324,1.06914025116144e-50,"6","CD6","CD8_Memory_P2RY8"
4.36367813778715e-37,0.567253822351017,0.328,0.226,8.25826087576218e-33,"6","INPP4B","CD8_Memory_P2RY8"
2.92435017376403e-54,0.565814570537261,0.473,0.336,5.53433270384843e-50,"6","N4BP2L2","CD8_Memory_P2RY8"
7.84504608791286e-26,0.565454279957272,0.25,0.172,1.48467497213751e-21,"6","ZNF644","CD8_Memory_P2RY8"
4.5532557832842e-114,0.56340537182144,0.715,0.536,8.61703656986535e-110,"6","PRRC2C","CD8_Memory_P2RY8"
2.42718706444375e-36,0.562937038053762,0.357,0.255,4.59345151945981e-32,"6","ATP6AP2","CD8_Memory_P2RY8"
6.26980811900902e-35,0.561461927647609,0.311,0.211,1.18656118652246e-30,"6","NFKBIZ","CD8_Memory_P2RY8"
3.34857816635285e-184,0.56145339023515,0.868,0.646,6.33718417982276e-180,"6","EZR","CD8_Memory_P2RY8"
2.21428360935513e-37,0.560258303810592,0.326,0.221,4.19053173070458e-33,"6","AFF4","CD8_Memory_P2RY8"
1.83310275099885e-67,0.555408689070394,0.515,0.351,3.46914695626532e-63,"6","TLN1","CD8_Memory_P2RY8"
7.25689801633677e-28,0.55531266300707,0.251,0.168,1.37336794959173e-23,"6","ARIH1","CD8_Memory_P2RY8"
4.15491530422038e-50,0.555009921703366,0.44,0.312,7.86317721323707e-46,"6","IQGAP2","CD8_Memory_P2RY8"
4.53664379575266e-62,0.551448901993922,0.504,0.354,8.58559838346191e-58,"6","BCLAF1","CD8_Memory_P2RY8"
7.23370557412079e-139,0.548425868085527,0.774,0.587,1.36897877990236e-134,"6","PIK3R1","CD8_Memory_P2RY8"
