"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.80148832057111,0.612,0.197,0,"1","TXNIP"
0,2.16268832452838,0.465,0.126,0,"1","SIT1"
0,1.67331261283157,0.548,0.212,0,"1","LINC00861"
0,1.31791936010261,0.557,0.224,0,"1","HSPA1B"
0,1.23589876755049,0.605,0.275,0,"1","HSPA1A"
0,1.4268853901801,0.586,0.266,0,"1","CD27"
0,1.78024392840487,0.474,0.166,0,"1","RCSD1"
0,1.51545941963145,0.521,0.218,0,"1","TRAF3IP3"
0,1.83388132505371,0.408,0.138,0,"1","GIMAP1"
0,1.26813713567152,0.523,0.265,0,"1","PPP1R18"
0,1.24908719503315,0.516,0.27,0,"1","TRAC"
0,1.37710132072659,0.438,0.203,0,"1","DENND2D"
0,1.12612063249517,0.504,0.276,0,"1","LCP2"
0,0.778227359639323,0.812,0.589,0,"1","CD52"
0,1.52591150323374,0.37,0.152,0,"1","PYCARD"
